"국립공원","생물분류","종명","학명","분류명","경도","위도","조사일자","개체수"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.9567","2021-05-19","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.956","2021-02-18","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5159","36.9549","2021-03-29","2"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.9567","2021-11-25","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5168","36.9572","2021-05-29","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.956","2021-04-17","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.956","2021-03-24","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.956","2021-05-11","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.956","2021-05-13","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.9567","2021-10-04","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5226","36.9478","2021-11-30","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5169","36.9552","2021-05-17","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5169","36.9552","2021-05-21","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5169","36.9552","2021-05-25","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5173","36.9556","2021-02-18","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5173","36.9556","2021-02-18","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5173","36.9556","2021-02-18","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.956","2021-02-18","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5226","36.9478","2021-05-30","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5228","36.9496","2021-05-13","2"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5228","36.9496","2021-05-27","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.9567","2021-05-25","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.9567","2021-05-27","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.9567","2021-05-27","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.9567","2021-05-27","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.9567","2021-06-02","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5168","36.9572","2021-04-13","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5168","36.9572","2021-04-14","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.956","2021-07-16","2"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.9567","2021-07-03","2"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5234","36.948","2021-06-22","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5234","36.948","2021-06-22","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5173","36.9556","2021-06-30","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5173","36.9556","2021-07-01","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.956","2021-06-05","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.956","2021-06-05","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5159","36.9549","2021-06-29","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5159","36.9549","2021-06-29","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5169","36.9552","2021-06-10","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.9567","2021-04-13","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.9567","2021-04-15","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.9567","2021-04-20","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.956","2021-07-03","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.956","2021-07-03","2"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.956","2021-07-05","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.956","2021-07-07","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5173","36.9556","2021-04-12","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5226","36.9478","2021-02-05","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5228","36.9496","2021-01-07","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5159","36.9549","2021-06-29","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5159","36.9549","2021-06-29","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.4353","36.9556","2021-01-05","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.4342","36.9561","2021-06-17","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.4332","36.9572","2021-04-21","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5159","36.9549","2021-06-24","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5228","36.9496","2021-07-06","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5228","36.9496","2021-07-26","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.4353","36.9556","2021-04-13","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.4353","36.9556","2021-04-13","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.4353","36.9556","2021-04-18","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.4339","36.957","2021-04-10","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.4306","36.9597","2021-03-29","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.4342","36.9561","2021-04-05","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.4342","36.9561","2021-04-07","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.9567","2021-11-18","2"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.956","2021-02-21","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5169","36.9552","2021-04-09","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5169","36.9552","2021-04-12","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5169","36.9552","2021-05-21","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5169","36.9552","2021-05-25","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.9567","2021-04-05","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5173","36.9556","2021-07-30","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.956","2021-07-03","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.956","2021-07-03","2"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.9567","2021-07-15","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.9567","2021-07-17","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.517","36.9567","2021-07-19","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5175","36.954","2021-07-23","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5159","36.9549","2021-07-11","1"
"소백산","포유류","노루","Capreolus pygargus","노루","128.5226","36.9478","2021-05-24","1"
